id,left,top,right,bottom,a_elev_m,a_dem_m,a_celev_m,a_ss_m,a_crh100_m,a_crh095_m,a_crh090_m,a_crh085_m,a_crh080_m,a_crh075_m,a_crh070_m,a_crh065_m,a_crh060_m,a_crh055_m,a_crh050_m,a_crh045_m,a_crh040_m,a_crh035_m,a_crh030_m,a_crh025_m,a_crh020_m,a_crh015_m,a_crh010_m,a_crh005_m,a_crh000_m,a_mfrac_m,a_rv_m,a_cv_m,a_fhd_m,a_pai_m,a_gap_m,a_pavd01_m,a_pavd02_m,a_pavd03_m,a_pavd04_m,a_pavd05_m,a_pavd06_m,a_pavd07_m,a_rg_m,a_rxrtrn_m,b_elev_m,b_dem_m,b_celev_m,b_ss_m,b_crh100_m,b_crh095_m,b_crh090_m,b_crh085_m,b_crh080_m,b_crh075_m,b_crh070_m,b_crh065_m,b_crh060_m,b_crh055_m,b_crh050_m,b_crh045_m,b_crh040_m,b_crh035_m,b_crh030_m,b_crh025_m,b_crh020_m,b_crh015_m,b_crh010_m,b_crh005_m,b_crh000_m,b_mfrac_m,b_rv_m,b_cv_m,b_fhd_m,b_pai_m,b_gap_m,b_pavd01_m,b_pavd02_m,b_pavd03_m,b_pavd04_m,b_pavd05_m,b_pavd06_m,b_pavd07_m,b_rg_m,b_rxrtrn_m,gedi_both,a_gedi_num,b_gedi_num,isburnt,iscontrol
671,344184.336,437078.1276,344684.336,436578.1276,199.555563,206.495744,217.96921,27.865165,18.4088,15.7248,14.1488,12.9212,11.856,10.884,9.964,9.0812,8.2508,7.4952,6.7776,6.0784,5.346,4.5972,3.818,2.9704,2.0012,0.954,-0.2028,-1.6592,-4.088,0.678218,4336.729136,0.629567,2.711956,2.517336,0.369947,0.172756,0.170078,0.137423,0.073862,0.026351,0.007673,0.001498,2047.326733,422284.3139,173.705505,174.436722,187.471481,27.859571,13.765,12.3,11.44,10.69,10.07,9.475,8.89,8.315,7.71,7.13,6.55,5.95,5.275,4.605,3.945,3.29,2.58,1.735,0.65,-0.54,-2.15,0.330416,2476.687622,0.791978,2.495641,3.188731,0.207902,0.30035,0.277846,0.168698,0.041027,0,0,0,442.752716,415362.2248,1,25,2,0,0
672,344184.336,436578.1276,344684.336,436078.1276,209.067153,214.459392,227.366587,27.870051,18.294445,15.662963,14.231481,13.138889,12.191482,11.317778,10.495556,9.720741,8.981111,8.236296,7.481852,6.713704,5.948148,5.167407,4.347037,3.451111,2.457778,1.394074,0.095926,-1.620741,-4.261852,0.656758,3799.428645,0.669834,2.685898,2.709415,0.3291,0.170956,0.18377,0.159189,0.082163,0.024667,0.004513,0.001399,1471.880698,422740.9006,209.945858,211.874866,226.611469,27.869968,16.661667,13.64,12.379167,11.4475,10.67,9.984167,9.3425,8.741667,8.144167,7.535833,6.904167,6.23,5.53,4.785833,3.973333,3.030833,1.933333,0.659167,-0.914167,-2.993333,-6.990833,0.239512,7582.79412,0.629108,2.448175,2.409323,0.370787,0.129011,0.172135,0.162021,0.067861,0.014405,0.000936,0,3147.418798,415328.4128,1,27,12,0,1
673,344184.336,436078.1276,344684.336,435578.1276,174.377265,179.667504,192.347495,27.869231,17.965714,15.381428,13.784286,12.581429,11.591428,10.752857,9.967143,9.202857,8.514286,7.86,7.191429,6.537143,5.88,5.145714,4.34,3.468571,2.55,1.482857,0.174286,-1.548571,-4.07,0.873283,3997.282104,0.673027,2.675927,2.817543,0.326029,0.183878,0.205396,0.164739,0.072908,0.025077,0.00345,0,1783.154606,422285.3232,175.927025,186.483566,193.440079,27.881398,17.51,12.71,10.86,9.475,8.2,7.02,5.97,4.995,4.19,3.5,2.84,2.205,1.53,0.84,0.185,-0.47,-1.085,-1.795,-2.725,-4.77,-9.83,0.537016,6027.287109,0.36554,2.652548,0.952019,0.634431,0.047552,0.071843,0.068267,0.023359,0.003159,0,0,7422.301025,415331.5442,1,7,2,0,1
674,344184.336,435578.1276,344684.336,435078.1276,191.305045,194.773053,203.335492,27.880122,12.025555,10.188889,9.162222,8.396667,7.688889,7.083333,6.532222,5.953333,5.388889,4.906667,4.436667,3.972222,3.504444,3.006667,2.42,1.714444,0.907778,0.02,-1.097778,-2.502222,-4.494444,0.732791,1710.900235,0.438888,2.194969,1.574429,0.559666,0.103683,0.113227,0.095762,0.043713,0.009564,0.000227,0,1665.675028,423436.0343,190.824928,198.068304,211.639256,27.874771,20.81,15.96,13.69875,12.11875,10.93375,10.03375,9.29875,8.6725,8.06375,7.46875,6.88375,6.28,5.62375,4.8675,4.04375,3.13125,2.15125,0.965,-0.53875,-2.54375,-7.9325,0.489498,9793.861633,0.620803,2.721812,2.321895,0.379148,0.105933,0.164452,0.158674,0.063293,0.019188,0.00423,0.001361,4355.842148,415312.7049,1,9,8,0,1
675,344184.336,435078.1276,344684.336,434578.1276,249.562496,260.346801,269.103396,27.879886,19.536154,16.687692,15.376154,14.343077,13.436154,12.577692,11.826923,11.120769,10.433077,9.704615,8.963077,8.228462,7.446154,6.628462,5.714615,4.643077,3.43,2.063077,0.506923,-1.335385,-4.476923,0.438516,5234.749239,0.679734,2.752641,2.913116,0.32017,0.146789,0.167588,0.169839,0.112907,0.046603,0.010789,0.001448,1737.510118,421699.4811,269.00275,282.022751,293.097339,27.885533,24.09,19.346,17.362,15.93,14.806,13.796,12.8,11.818,10.896,10.028,9.204,8.448,7.69,6.934,6.088,5.12,3.92,2.438,0.728,-1.87,-7.284,0.396528,10819.08203,0.722052,2.875622,2.812963,0.277877,0.098555,0.158541,0.186539,0.112489,0.042222,0.009607,0.003258,2783.846973,415237.1588,1,13,5,0,1
676,344184.336,434578.1276,344684.336,434078.1276,268.90563,276.165595,287.187504,27.881749,18.278571,15.309524,13.861905,12.710952,11.723809,10.88381,10.122381,9.387143,8.644286,7.949048,7.25381,6.561905,5.86619,5.13,4.31619,3.378571,2.281905,0.984762,-0.641905,-2.66381,-6.114762,0.565233,5190.596178,0.639554,2.683694,2.453651,0.35928,0.125744,0.168194,0.159316,0.072905,0.022696,0.004043,0.000258,2265.463081,422832.4282,253.532389,265.783961,275.172058,27.878206,21.635,15.76,13.581667,12.116667,10.896667,9.91,9.086666,8.31,7.545,6.775,5.963333,5.135,4.258333,3.38,2.428333,1.293333,0.046667,-1.465,-3.4,-5.823333,-12.126667,0.342812,7752.362284,0.427158,2.797905,1.441643,0.5728,0.041384,0.076016,0.094069,0.060572,0.027115,0.007441,0.002288,7848.734416,415254.3691,1,21,6,0,1
677,344184.336,434078.1276,344684.336,433578.1276,239.704775,246.241917,257.173565,27.887796,17.464211,14.485263,12.906842,11.6,10.507369,9.534737,8.650526,7.824737,7.061053,6.294211,5.502105,4.709474,3.937368,3.196316,2.454737,1.682632,0.856842,-0.041579,-1.114211,-2.67,-5.692105,0.569483,4675.989659,0.526033,2.50357,2.062845,0.47338,0.126682,0.144617,0.1222,0.057616,0.02004,0.003896,0.000583,3417.594079,422490.6267,280.761383,276.55426,288.027618,27.883417,7.26,5.91,5.35,4.94,4.6,4.3,4.04,3.74,3.48,3.18,2.8,2.39,1.91,1.34,0.74,0.22,-0.26,-0.78,-1.38,-2.13,-3.67,0.872902,2285.583008,0.464033,1.689337,1.247489,0.535848,0.206313,0.124749,0.021592,0,0,0,0,1759.088501,419831.7593,1,19,1,0,1
678,344184.336,433578.1276,344684.336,433078.1276,234.078836,238.248113,247.763246,27.892051,13.678889,11.093333,9.968889,9.032222,8.278333,7.676111,7.067222,6.482222,5.871667,5.248333,4.613889,3.973889,3.316667,2.631667,1.876667,1.021111,0.153889,-0.795556,-1.796111,-3.095556,-6.116111,0.757346,5164.349046,0.505634,2.31257,1.632068,0.493789,0.107332,0.131244,0.103779,0.03167,0.005685,0.000215,0,3783.111806,423559.288,218.668218,223.149676,233.369164,27.896655,14.696667,12.773333,11.695,10.88,10.208333,9.615,9.08,8.541667,8.046667,7.571667,7.1,6.608333,6.056667,5.456667,4.788333,3.98,2.861667,1.57,0.121667,-1.671667,-4.318333,0.790262,4344.025187,0.66516,2.443929,2.748479,0.334663,0.151993,0.207798,0.189661,0.06705,0.00919,0,0,1572.702184,419889.3806,1,18,6,0,1
679,344184.336,433078.1276,344684.336,432578.1276,234.50238,229.713862,247.344762,27.895336,12.838333,10.668334,9.593333,8.721667,7.936667,7.251667,6.665,6.133333,5.6,5.051667,4.49,3.948333,3.33,2.611667,1.873333,1.103333,0.273333,-0.698333,-1.951667,-3.596667,-6.055,0.500921,2715.570318,0.389216,2.229903,1.378677,0.610023,0.061971,0.085559,0.093837,0.051336,0.012875,0.000802,0,2533.0047,422941.2152,182.765355,188.142054,197.473414,27.890631,14.703333,12.216666,10.753333,9.62,8.636667,7.786667,7.013333,6.323333,5.636666,4.976667,4.293333,3.506667,2.77,2.146667,1.586667,1.02,0.413333,-0.283333,-1.236667,-2.416667,-4.376667,0.74481,3056.108266,0.419824,2.182029,1.463625,0.580064,0.086338,0.104953,0.090295,0.039106,0.012898,0.002303,0,3742.468648,419924.8315,1,6,3,0,0
680,344184.336,432578.1276,344684.336,432078.1276,269.718445,273.31733,286.349394,27.899219,16.624545,13.89,12.584546,11.71,10.962727,10.296364,9.684545,9.11,8.54,7.970909,7.399091,6.779091,6.131818,5.400909,4.534545,3.564545,2.492727,1.261818,-0.170909,-2.049091,-5.370909,0.795207,4774.726141,0.623169,2.565593,2.597378,0.375551,0.151711,0.171173,0.155711,0.083807,0.027977,0.004563,0,2025.559995,422726.6368,261.382187,266.411176,270.065268,27.903976,8.676,5.96,4.894,4.07,3.306,2.454,1.538,1.028,0.61,0.232,-0.14,-0.508,-0.88,-1.278,-1.712,-2.198,-2.776,-3.526,-4.52,-5.936,-9.136,0.050606,1682.938754,0.098898,1.697213,0.227937,0.901088,0.024121,0.016905,0.009681,0.005888,0.001053,0,0,10836.80918,419804.6424,1,11,5,0,0
698,344684.336,444078.1276,345184.336,443578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.081372,183.964243,199.336142,27.845015,18.252,14.91,12.976,11.54,10.222,8.99,7.934,6.626,5.538,4.63,3.756,2.738,1.79,0.814,0.052,-0.59,-1.24,-1.95,-2.766,-3.996,-7.06,0.296451,2332.176221,0.337138,2.707611,0.878213,0.662692,0.045438,0.053197,0.045036,0.022424,0.01346,0.01072,0.006606,3162.97395,412106.5496,0,,5,0,0
699,344684.336,443578.1276,345184.336,443078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.688894,130.821512,144.848457,27.853951,14.155,10.98,9.81,8.9375,8.2,7.5325,6.9075,6.2575,5.6225,5.0525,4.5025,3.9875,3.425,2.82,2.1625,1.445,0.655,-0.205,-1.3675,-3.075,-6.6825,0.591889,6567.992813,0.451424,2.365147,1.662169,0.548431,0.092424,0.115933,0.101368,0.04911,0.018637,0.001174,0,6141.473145,412092.2754,0,,4,0,0
700,344684.336,443078.1276,345184.336,442578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
701,344684.336,442578.1276,345184.336,442078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
702,344684.336,442078.1276,345184.336,441578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
703,344684.336,441578.1276,345184.336,441078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.635384,157.273746,175.763161,27.853434,17.1225,12.2625,10.6525,9.605,8.725,8.03,7.45,6.925,6.405,5.8625,5.2975,4.6775,3.99,3.1725,2.3125,1.4425,0.62,-0.2975,-1.5425,-3.5575,-8.685,0.668331,6471.923859,0.460574,2.243414,1.84273,0.539338,0.074297,0.120096,0.121656,0.060374,0.024943,0.003803,0.000526,5798.034302,412011.7424,0,,4,0,0
704,344684.336,441078.1276,345184.336,440578.1276,150.398478,157.168363,164.340566,27.860952,13.936667,11.145,9.654167,8.62,7.81,7.135833,6.530833,5.963333,5.4225,4.908333,4.39,3.855833,3.3125,2.724167,2.090833,1.351667,0.533333,-0.3525,-1.4225,-2.685,-4.591667,0.816153,2017.743807,0.431824,2.36642,1.665991,0.56794,0.12137,0.117908,0.088901,0.044243,0.016037,0.004448,0.000975,2215.168531,421599.9481,161.890773,167.19144,178.906737,27.860816,17.009091,13.926363,12.478182,11.425455,10.503636,9.697273,8.919091,8.211818,7.544545,6.893636,6.23,5.555455,4.861818,4.095455,3.294545,2.465455,1.56,0.519091,-0.723636,-2.557273,-6.339091,0.719621,5275.92132,0.627544,2.60017,2.254253,0.372344,0.147507,0.173295,0.14076,0.050471,0.010789,0.001659,0.000123,2242.104137,414157.0811,1,12,11,1,0
705,344684.336,440578.1276,345184.336,440078.1276,271.617682,273.653574,284.207043,27.859157,12.582,10.278,8.99,8.076,7.318,6.602,5.918,5.314,4.778,4.278,3.77,3.202,2.55,1.95,1.372,0.788,0.136,-0.628,-1.532,-2.736,-5.108,0.807889,2188.869751,0.474881,2.31656,1.490115,0.524883,0.141671,0.124769,0.070806,0.022676,0.00737,0.001566,0,1838.389282,421459.8375,227.864458,232.527985,246.175918,27.863267,18.307333,15.243333,13.709333,12.549333,11.563333,10.710667,9.942,9.228667,8.504,7.798,7.118667,6.443333,5.736,4.971333,4.138,3.211333,2.176667,1.063333,-0.42,-2.430667,-6.116,0.625843,4748.550437,0.589903,2.636057,2.473291,0.409989,0.132957,0.156623,0.150296,0.0843,0.02913,0.005992,0.001424,3036.746179,413743.4227,1,5,15,1,0
706,344684.336,440078.1276,345184.336,439578.1276,231.378254,236.496452,244.712347,27.866024,13.328462,11.253846,9.986923,9.015385,8.229231,7.544615,6.899231,6.328462,5.777692,5.236923,4.687692,4.112308,3.533846,2.941538,2.346923,1.703077,0.970769,0.106923,-1.033846,-2.388462,-4.292308,0.812759,1856.082746,0.535706,2.395122,1.964471,0.464131,0.160121,0.161197,0.107552,0.033511,0.008834,0.001739,0,1394.811096,421483.5299,253.730044,259.270088,271.921476,27.86428,18.186667,15.813333,14.41,13.341667,12.425,11.631667,10.881667,10.071667,9.045,8.068333,7.281667,6.536667,5.755,4.878333,4.005,3.106667,2.116667,0.883333,-0.436667,-1.97,-4.326667,0.550789,3471.784871,0.646751,2.664832,2.51129,0.353123,0.132873,0.16845,0.164627,0.081665,0.020066,0.001014,0,1472.479019,415300.1783,1,13,6,1,0
707,344684.336,439578.1276,345184.336,439078.1276,243.140744,254.003351,256.152295,27.871825,13.008,11.17,10.072,9.262,8.564,7.912,7.342,6.81,6.316,5.822,5.336,4.826,4.28,3.704,3.13,2.522,1.858,1.078,0.058,-1.246,-3.082,0.70559,2703.455591,0.633786,2.362719,2.568097,0.366077,0.234093,0.216899,0.131446,0.038516,0.008318,0.001394,0,744.047485,421456.4308,273.653998,278.766339,293.346639,27.867557,19.686666,17.197778,15.788889,14.711111,13.841111,13.087778,12.396667,11.731111,11.057778,10.354444,9.598889,8.783333,7.888889,6.861111,5.692222,4.617778,3.505556,2.273333,0.881111,-1.12,-4.02,0.326284,3711.017985,0.733464,2.793202,2.988948,0.266344,0.150403,0.189932,0.182783,0.092815,0.038227,0.016147,0.002684,920.114393,415299.7057,1,5,9,1,0
708,344684.336,439078.1276,345184.336,438578.1276,224.914226,231.117474,235.391965,27.871776,10.4715,8.1375,6.883,5.9375,5.174,4.511,3.9285,3.3735,2.8365,2.313,1.818,1.348,0.886,0.3895,-0.136,-0.7185,-1.38,-2.1065,-2.9845,-4.156,-6.289,0.552021,1596.795242,0.301326,2.123161,0.851896,0.698603,0.092219,0.077739,0.038827,0.00745,0.000252,0,0,3847.501012,421481.6834,200.71581,209.252876,220.323161,27.876829,19.601667,16.273333,14.446667,13.236667,12.361667,11.548333,10.768333,10.015,9.26,8.518333,7.855,7.225,6.565,5.86,5.146667,4.325,3.406667,2.32,0.99,-0.791667,-3.595,0.227116,3429.044861,0.717743,2.692888,3.135194,0.282057,0.195735,0.219516,0.187391,0.089312,0.028261,0.004691,0,1256.314087,415377.9519,1,20,6,1,0
709,344684.336,438578.1276,345184.336,438078.1276,220.360325,225.319097,231.167153,27.872223,10.800909,8.326364,7.093636,6.219091,5.456364,4.788182,4.22,3.696364,3.187273,2.687273,2.210909,1.739091,1.274545,0.793636,0.321818,-0.189091,-0.77,-1.49,-2.421818,-3.651818,-5.715455,0.422378,1704.088731,0.330633,2.247085,1.028536,0.669284,0.095851,0.092477,0.054875,0.010376,0.000053,0,0,4418.674364,421489.8722,177.042673,175.841162,194.871478,27.870068,17.824,15.262,13.942,12.76,11.702,10.768,9.876,9.05,8.326,7.62,6.874,6.116,5.382,4.71,3.988,3.194,2.312,1.218,-0.046,-1.478,-4.16,0.180011,3500.177344,0.664278,2.664948,2.461523,0.335537,0.157582,0.175792,0.144958,0.066005,0.022403,0.004355,0,1533.558081,415402.7817,1,11,5,1,0
710,344684.336,438078.1276,345184.336,437578.1276,240.644049,239.977711,247.6287,27.88015,6.97875,5.00625,4.25,3.675,3.22,2.82,2.45875,2.0925,1.73625,1.405,1.10375,0.7675,0.4275,0.06625,-0.30625,-0.70375,-1.1475,-1.6675,-2.3025,-3.195,-4.985,0.407131,1081.103981,0.186516,1.802015,0.617085,0.813438,0.063716,0.054479,0.029189,0.007229,0.000661,0,0,8013.158241,421465.9042,206.031261,212.017286,220.869526,27.881431,14.83125,11.195,9.71125,8.71875,7.905,7.21875,6.58125,5.9775,5.38375,4.8,4.20875,3.6025,2.98375,2.3375,1.6375,0.84875,-0.07875,-1.19875,-2.505,-4.4125,-8.7125,0.4833,5167.572006,0.408576,2.37047,1.462969,0.591363,0.086057,0.10106,0.090512,0.04335,0.012572,0.001887,0.000185,5592.856445,415330.8666,1,8,8,1,0
711,344684.336,437578.1276,345184.336,437078.1276,207.816771,214.080642,221.189794,27.878396,13.369412,11.468235,10.252353,9.272353,8.468235,7.804706,7.203529,6.615882,6.046471,5.497647,4.963529,4.412353,3.831765,3.217059,2.552941,1.845294,1.043529,0.100588,-0.953529,-2.242353,-4.267059,0.474592,2199.431639,0.576273,2.395549,2.04009,0.422772,0.170757,0.171634,0.113753,0.031893,0.004729,0.000334,0,1448.902326,422299.7656,175.577377,171.813789,188.781479,27.87314,13.195,9.305,7.9,6.85,5.95,5.22,4.565,3.95,3.35,2.73,2.07,1.435,0.785,0.13,-0.48,-1.155,-1.925,-2.825,-3.965,-5.76,-9.845,0.425452,4148.314453,0.292801,2.37818,0.692975,0.707155,0.057778,0.063852,0.040409,0.005445,0,0,0,6694.273926,415362.1837,1,17,2,0,0
712,344684.336,437078.1276,345184.336,436578.1276,223.072654,227.606056,242.61365,27.883868,19.537143,16.460714,14.789286,13.534286,12.532143,11.6,10.732857,9.901429,9.117143,8.36,7.614286,6.871429,6.105,5.31,4.458571,3.556429,2.527143,1.332857,-0.090714,-1.831429,-5.003571,0.721108,5476.20993,0.676901,2.700372,2.689373,0.322703,0.163574,0.186988,0.159033,0.073885,0.025555,0.007528,0.002563,1679.861152,422265.2122,190.37854,191.63822,207.159717,27.884412,16.776364,13.639091,12.12,11.017273,10.024545,9.229091,8.551818,7.926364,7.32,6.730909,6.160909,5.578182,4.972727,4.311818,3.6,2.784545,1.787273,0.525455,-1.12,-3.020909,-6.197273,0.34131,5681.515796,0.532908,2.418208,2.254056,0.467003,0.117223,0.141881,0.139564,0.079758,0.027044,0.003767,0.000187,3872.557811,415349.2243,1,14,11,0,0
713,344684.336,436578.1276,345184.336,436078.1276,174.327595,183.433412,192.25336,27.887828,17.919286,15.112143,13.613571,12.432143,11.516428,10.722143,9.995714,9.311429,8.619286,7.94,7.242143,6.520714,5.794286,5.001429,4.187143,3.292143,2.28,1.169286,-0.22,-2.099286,-5.047857,0.359511,4600.709333,0.635463,2.679726,2.596389,0.364349,0.159745,0.175459,0.151901,0.076819,0.026425,0.007356,0.001435,2130.648775,422308.4914,181.208716,191.521713,202.859894,27.89404,21.646,19.054,17.316,15.826,14.74,13.486,12.452,11.62,10.984,10.31,9.606,8.858,8.138,7.426,6.678,5.848,4.828,3.56,1.838,-0.536,-3.816,0.532186,6702.751172,0.820874,2.780256,3.523171,0.178999,0.213855,0.23629,0.198996,0.099144,0.040189,0.016844,0.006204,919.705518,418977.6093,1,14,5,0,1
714,344684.336,436078.1276,345184.336,435578.1276,193.67502,204.462057,209.956574,27.890378,16.276956,13.793043,12.405217,11.203043,10.166087,9.275217,8.424348,7.623913,6.900435,6.209565,5.543043,4.891739,4.240435,3.576522,2.9,2.170435,1.357391,0.431304,-0.646087,-2.058261,-4.395217,0.38399,3141.795439,0.58414,2.598579,2.229863,0.415004,0.169379,0.168232,0.123722,0.053412,0.014502,0.001292,0.000023,2007.272072,422915.7065,184.963014,199.847864,207.428333,27.887971,22.461,18.291,16.597,15.391,14.425,13.56,12.747,11.955,11.144,10.371,9.625,8.903,8.169,7.342,6.425,5.483,4.422,3.234,1.632,-0.724,-5.856,0.571844,9975.265259,0.737492,2.833332,3.189599,0.262445,0.137888,0.193521,0.195308,0.10683,0.052112,0.018609,0.002596,2368.036066,415774.9912,1,23,10,0,1
715,344684.336,435578.1276,345184.336,435078.1276,266.676534,270.677905,284.650304,27.894048,17.968421,15.75,14.417895,13.374211,12.508421,11.741053,11.038947,10.358421,9.678947,8.991579,8.294737,7.577895,6.823684,6.017368,5.138421,4.216842,3.234737,2.075789,0.692105,-0.984211,-3.253158,0.228399,3758.706864,0.749788,2.704504,3.056378,0.24929,0.197803,0.216589,0.180919,0.085469,0.025766,0.003528,0,834.878157,422476.6797,293.430905,294.979253,311.985881,27.898705,18.548889,15.177778,13.506667,12.424444,11.508889,10.671111,9.856667,9.065555,8.277778,7.491111,6.672222,5.806667,4.936667,4.042222,3.13,2.147778,1.035556,-0.187778,-1.606667,-3.651111,-6.878889,0.43746,5354.031287,0.555591,2.538976,2.052626,0.444335,0.094505,0.130034,0.131821,0.071133,0.026084,0.004096,0.000105,3778.393616,417246.6966,1,19,9,0,1
716,344684.336,435078.1276,345184.336,434578.1276,227.044187,234.856986,243.676266,27.895795,16.626923,14.686923,13.390769,12.411539,11.554615,10.744615,9.94,9.138462,8.279231,7.43,6.612308,5.832308,5.078462,4.355385,3.646154,2.851538,1.937692,1.029231,0.049231,-1.249231,-3.071538,0.354997,2288.478149,0.682274,2.63193,2.612361,0.316853,0.198243,0.196489,0.147212,0.063499,0.014837,0.001183,0,749.687736,423580.1225,214.911756,222.501351,228.830983,27.892418,13.915714,9.585714,7.914286,6.698571,5.744286,4.967143,4.254286,3.602857,2.975714,2.374286,1.757143,1.141429,0.527143,-0.108571,-0.772857,-1.505714,-2.358571,-3.4,-4.722857,-6.761429,-11.478571,0.446112,4102.58315,0.228751,2.019264,0.857961,0.771226,0.054929,0.071106,0.056809,0.01469,0.001523,0,0,12752.1664,415302.095,1,13,7,0,1
717,344684.336,434578.1276,345184.336,434078.1276,255.385846,260.968281,274.459441,27.89958,19.068824,16.412941,15.047059,14.012353,13.116471,12.314118,11.567059,10.837647,10.034118,9.186471,8.387059,7.518235,6.628824,5.709412,4.745294,3.740588,2.697059,1.571765,0.202353,-1.661765,-5.005882,0.486182,4839.651017,0.639129,2.643129,2.717229,0.360573,0.145754,0.161726,0.15754,0.100276,0.039502,0.009537,0.001784,1882.150538,421771.7887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,0,1
718,344684.336,434078.1276,345184.336,433578.1276,210.544032,214.748311,226.097899,27.904143,15.549231,12.824615,11.239231,10.099231,9.156154,8.356154,7.647692,6.999231,6.355385,5.727692,5.086923,4.436154,3.710769,2.935385,2.179231,1.377692,0.540769,-0.346923,-1.373077,-2.734615,-5.267692,0.586461,3730.409396,0.519596,2.539317,1.850257,0.479056,0.130192,0.14164,0.112893,0.042959,0.006899,0.000289,0,2908.230145,422703.089,204.314423,210.017761,215.850403,27.911722,11.53,9.4,8.31,7.37,6.51,5.76,5.13,4.56,4.08,3.67,3.22,2.73,2.13,1.49,0.89,0.26,-0.33,-0.93,-1.72,-2.95,-5.35,0.901826,3381.977539,0.460735,2.258492,1.235223,0.539142,0.133491,0.119124,0.056777,0.004398,0,0,0,2637.644775,419908.0114,1,13,1,0,1
719,344684.336,433578.1276,345184.336,433078.1276,227.05383,232.680591,242.044348,27.908592,14.984737,12.470526,11.265789,10.377895,9.643158,9.000526,8.43,7.893158,7.367368,6.840526,6.294737,5.706842,5.076316,4.448421,3.728947,2.885263,1.985263,0.963158,-0.236842,-1.824211,-4.377368,0.44209,4734.74053,0.615016,2.447327,2.409462,0.383897,0.154044,0.184424,0.153011,0.054514,0.010264,0.001675,0.000315,2476.219985,422746.6516,225.962013,227.113711,241.206017,27.904048,15.24,13.066666,11.93,11.076667,10.338333,9.688333,9.096667,8.546667,7.986667,7.453333,6.92,6.353333,5.758333,5.16,4.536667,3.805,2.975,1.978333,0.71,-1.016667,-3.545,0.845355,4468.954203,0.726816,2.511395,3.159872,0.272991,0.239809,0.255158,0.185165,0.060216,0.010918,0.000613,0,1244.914439,419882.0896,1,19,6,0,1
720,344684.336,433078.1276,345184.336,432578.1276,242.468187,247.775945,255.47827,27.912033,13.004375,10.510625,9.385625,8.56125,7.914375,7.33625,6.760625,6.13625,5.52125,4.91375,4.2975,3.65625,2.94125,2.1925,1.428125,0.66375,-0.08875,-0.879375,-1.813125,-3.131875,-5.9325,0.466122,4924.501221,0.502407,2.355288,1.470228,0.497152,0.107384,0.129095,0.092405,0.017839,0.000837,0,0,3541.421196,423592.1243,182.086171,194.563512,192.787053,27.914982,10.693333,8.21,7.103333,6.273333,5.653333,5.13,4.64,4.19,3.756667,3.313333,2.9,2.45,1.986667,1.496667,0.95,0.363333,-0.286667,-1.046667,-1.96,-3.283333,-5.44,0.133266,1978.31073,0.32692,2.161136,1.587448,0.673035,0.136068,0.125684,0.085795,0.033061,0.004916,0,0,7163.509613,419882.7596,1,16,3,0,0
721,344684.336,432578.1276,345184.336,432078.1276,261.119707,262.332529,277.491254,27.911761,16.365,14.104,12.539,11.239,10.234,9.403,8.692,8.012,7.366,6.759,6.153,5.525,4.874,4.207,3.519,2.77,1.887,0.848,-0.584,-2.465,-5.01,0.547857,3102.719566,0.561505,2.223021,2.484865,0.437527,0.157581,0.175728,0.147698,0.064552,0.018449,0.006576,0.00342,2693.248337,422645.5487,243.682491,242.787163,262.037582,27.90891,18.35,14.52,12.965,11.9525,11.085,10.195,9.36,8.555,7.7675,6.9725,6.165,5.305,4.4625,3.61,2.66,1.4975,0.085,-1.4775,-3.235,-5.565,-10.6225,0.087803,8047.679199,0.476955,2.673377,1.462863,0.52298,0.05701,0.08037,0.089158,0.060257,0.028211,0.005659,0.000413,6127.45813,419813.0436,1,10,4,0,0
739,345184.336,444078.1276,345684.336,443578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.013779,197.747006,210.789621,27.870921,17.77,14.614,13.158,11.936,10.768,9.652,8.474,7.33,6.256,5.106,4.008,3.066,2.236,1.488,0.746,0.03,-0.702,-1.506,-2.542,-4.158,-8.556,0.701387,6299.074512,0.466655,2.713155,1.308823,0.533196,0.073498,0.086626,0.086372,0.043517,0.007761,0.000739,0,4898.952637,412027.2729,0,,5,0,0
